FECHA (YYMMDD);HORA (HHMM);;
180910;1100;0,403337;
180910;1200;0,738435;
180910;1300;2,18725;
180910;1400;2,17898;
180910;1500;2,49504;
180910;1600;1,90258;
180910;1700;1,08379;
180910;1800;0,723524;
180910;1900;0,876331;
180910;2000;0,943643;
180910;2100;0,611118;
180910;2200;0,894012;
180910;2300;0,900085;
180911;0000;1,30776;
180911;0100;0,982519;
180911;0200;0,277494;
180911;0300;0,444211;
180911;0400;0,516688;
180911;0500;1,26468;
180911;0600;1,02053;
180911;0700;0,837765;
180911;0800;2,55327;
180911;0900;1,75951;
180911;1000;1,64331;
180911;1100;1,63902;
180911;1200;2,15568;
180911;1300;4,1182;
180911;1400;3,46151;
180911;1500;2,45532;
180911;1600;1,82606;
180911;1700;1,62885;
180911;1800;2,0596;
180911;1900;3,03483;
180911;2000;1,87119;
180911;2100;2,97561;
180911;2200;3,98977;
180911;2300;3,57944;
